latitude,longitude,rainfall_interpolated,elevation_m,soildepth_m,drainage,permeability,ph,lat_round,lon_round,nearest_rainfall_distance_km,nitrogen_interpolated,nitrogen_distance_km,tmax_interpolated,tmin_interpolated
-34.8676147461,147.0861663818,142.04730151770215,630.0,1.6,4.0,4.0,5.5,-34.87,147.09,11.945570141500545,0.1784749624969976,82.32722461421956,23.297277547589243,9.928863676579983
-35.7143630981,148.2653961182,275.44380692302343,630.0,0.52,6.0,4.0,5.355,-35.71,148.27,22.681392545353347,0.3371788262513103,12.254269897394623,17.459895039638894,4.927974971472196
-35.0400695801,147.4157867432,135.157013350614,630.0,2.0,3.0,2.0,5.21,-35.04,147.42,9.92964603324311,0.2254706482953296,65.56366473224807,23.130152797838036,9.671718516334135
-35.9266090393,148.2557830811,296.5118204200831,630.0,3.02,6.0,4.0,5.855,-35.93,148.26,8.915391443519162,0.5098905488836403,25.02954224843686,18.360074452136917,5.044134218875885
-35.8988571167,148.2940063477,311.5198750689018,630.0,1.8,5.0,4.0,6.5,-35.9,148.29,10.581534626741968,0.5110542111187903,20.02530656181425,17.103669545281686,4.422424303634439
-35.9474868774,148.2625427246,301.52699710467414,630.0,2.14,2.0,2.0,5.45,-35.95,148.26,10.57026890817312,0.5099489457972044,25.25624707927516,18.76895439489304,5.234867244731435
-35.887348175,146.6334075928,161.78775490669872,630.0,0.9,4.0,3.0,4.4,-35.89,146.63,40.570832766690366,0.156676363386692,28.44406245867371,22.721206354689098,8.829048546888563
-36.5246734619,149.2093811035,270.5731848860324,630.0,1.0,3.0,3.0,6.0,-36.52,149.21,8.00612385313807,0.3733848744840983,77.23429688295049,17.05896757968678,3.9683211510192473
-35.6784667969,148.1546173096,260.67312742931165,630.0,2.67,5.0,3.0,5.75,-35.68,148.15,17.515805390214187,0.3407760113728366,20.6059402541831,15.403701878561568,4.647998537559361
-35.2156486511,147.524017334,142.6810573895255,630.0,2.0,4.0,3.0,5.5,-35.22,147.52,9.415385775791398,0.2103308972910142,51.45042168604851,22.8526748901401,9.170406630610815
-35.1284561157,147.4712371826,136.22539594830863,630.0,1.6,5.0,3.0,6.0,-35.13,147.47,3.716910719422893,0.2251561237459225,59.05388829841961,23.22456789759857,9.526979315323487
-35.8875045776,148.2991790771,311.9301487974228,630.0,4.53,1.0,4.0,5.45,-35.89,148.3,10.69742362962738,0.5112291697748956,19.14533816671709,16.98191271110003,4.350892408367213
